ybp,K_ID,Lat,Lon,Acer,Achillea_t,Aconitum,Agrimonia,Alchemilla,Alnus,Anagallis,Anemone_t,Apiaceae,Armeria,Artemisia,Asteraceae,Asteraceae_liguliflorae,Asteraceae_tubuliflorae,Astragalus,Betula,Betula_nana_t,Boraginaceae,Brassicaceae,Calluna_vulgaris,Campanula,Cannabis_t,Carpinus,Caryophyllaceae,Centaurea_cyanus,Centaurea_sp,Cerastium_t,Cerealia_sum,Chamaepericlymenum_suecicum,Chenopodiaceae,Chrysosplenium,Circaea,Cirsium_t,Convolvulaceae,Corylus,Cyperaceae,Daphne,Dianthus,Dipsacaceae,Drosera,Dryas,Empetraceae,Epilobium,Epilobium_angustifolium,Ericaceae,Fabaceae,Fagopyrum_esculentum,Fagus,Fallopia_convolvulus,Filipendula,Frangula,Fraxinus,Galium_t,Gentianaceae,Geranium,Geum,Hedera,Helianthemum,Helianthus_t,Hippophae,Humulus,Hypericum,Impatiens,Jasione,Juniperus,Knautia,Lamiaceae,Ledum,Liliaceae,Linum_catharcticum,Linum_usitatissimum,Lychnis_t,Lycopus,Lysimachia,Lythrum,Melampyrum,Mentha,Mercurialis,Myrica_t,Odontites,Onagraceae,Ononis,Oxyria_t,Papaveraceae,Parnassia,Picea,Pinus,Plantago_lanceolata,Plantago_majormedia_t,Plantago_maritima_t,Plantago_sp,Poaceae,Polemoniaceae,Polygala,Polygonum_aviculare,Polygonum_persicaria,Populus,Potentilla,Primulaceae,Prunella,Pulmonaria,Quercus,Ranunculaceae,Ranunculus_acris_t,Rhamnus,Rhinanthus,Rosaceae,Rubus_chamaemorus,Rumex,Rumex_acac_t,Rumex_longifolium,Sagina,Salix,Sambucus,Sanguisorba,Saxifraga,Scheuchzeria_palustris,Scrophularia,Scrophulariaceae,Secale,Sedum,Solanum,SolidagoSaussurea_t,Sorbus,Spergula,Stachys,Succisa,Taxus,Teucrium_t,Thalictrum_t,Tilia,Trientalis,Trifolium_t,Trollius,Ulmus,Urtica,Vaccinum_t,Valeriana,Veronica,Viburnum,Vicia,Viola,Viscum
3084.88,K22,59.441667,25,0,0,0,0,0,88,0,0,1,0,10,0,0,1,0,88,0,0,0,1,0,0,0,1,0,0,0,4,0,1,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,41,0,0,0,0,53,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,5,0,0,0,1,0,0,0,0
3074,K6,57.583056,27.238611,0,0,0,0,0,26,0,0,0,0,11,0,2,2,0,99,3,0,11,1,0,0,1,0,2,0,0,8,0,1,0,0,0,0,2,32,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,12,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,56,3,2,0,0,79,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,10,0,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0
3046,K34,57.738889,26.905,0,0,0,0,0,50,0,0,8,0,3,0,1,0,0,95,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,46,1,2,0,0,46,0,0,1,0,0,0,0,0,0,4,0,0,0,0,8,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,8,6,0,0,0,0,0,0,0
3028.95,K47,58.330278,22.060556,0,0,0,0,0,49,0,0,0,0,3,0,0,0,0,77,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,42,0,0,0,0,0,0,0,0
3026.8,K36,59.175833,24.429722,0,0,0,0,0,61,0,0,0,0,3,0,0,0,0,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,52,0,0,0,0,0,0,0,0
3020.8,K31,58.273611,22.217222,0,0,0,0,0,34,0,0,4,0,6,0,0,1,0,24,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,34,83,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,16,1,0,1,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,60,96,3,0,0,0,30,0,0,1,0,0,0,0,0,0,10,0,0,0,0,18,0,0,2,0,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,8,0,0,0,0,0,0,0,0
3015.9,K50,59.446389,26.010556,0,0,0,0,0,30,0,0,3,0,8,0,2,3,0,116,0,0,1,3,0,1,1,1,0,0,0,15,0,5,0,0,0,0,4,223,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,42,71,0,0,0,0,57,0,1,0,0,0,0,2,0,0,5,0,11,0,0,1,0,0,4,0,0,9,1,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,1,4,0,0,0,4,3,0,0,0,0,0,0,0
3015.5,K49,57.808333,27.058333,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,0
3014.876847,K19,57.859444,27.175,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,70,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,74,61,0,0,0,0,25,0,0,0,0,0,0,0,0,0,13,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,10,0,0,0,0,0,0,0,0
2989.22,K22,59.441667,25,0,0,0,0,0,60,0,0,1,0,15,0,0,1,0,114,0,0,0,17,0,0,2,0,0,0,0,8,0,1,0,0,0,0,6,30,0,0,0,0,0,0,0,0,4,0,0,1,0,24,0,10,1,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,1,0,0,0,100,0,0,0,0,0,0,0,0,0,7,0,1,0,1,3,0,0,9,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,14,0,1,0,6,0,0,0,0,0,0,0,0
2979.102041,K48,58.756667,24.460278,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,66,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,29,0,1,0,0,0,0,0,0
2972,K34,57.738889,26.905,2,0,0,0,0,48,0,0,3,0,2,0,1,0,0,93,0,0,1,2,1,0,2,1,0,0,0,2,0,1,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,1,0,14,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,58,0,0,0,0,37,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,3,1,0,0,0,0,0,0,0
2966.5,K6,57.583056,27.238611,0,0,0,0,0,26,1,0,1,0,4,0,0,7,0,55,5,0,18,4,0,0,0,1,1,0,0,10,0,3,0,0,0,0,2,35,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,31,87,0,2,0,0,136,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,31,0,0,0,17,2,0,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2961.625616,K19,57.859444,27.175,0,0,0,0,0,32,0,0,3,0,2,0,0,1,0,80,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,114,56,0,0,0,0,18,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78,0,0,0,12,0,0,0,0,0,0,0,0
2950.8,K49,57.808333,27.058333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
2908.374384,K19,57.859444,27.175,0,0,0,0,0,47,0,0,2,0,6,0,0,0,0,88,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,78,0,0,0,0,36,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,16,3,0,0,0,0,0,0,0
2898,K34,57.738889,26.905,0,0,0,0,0,41,0,0,5,0,3,0,1,0,0,113,0,0,0,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,55,0,2,0,0,29,1,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,3,0,0,0,0,0,0,0
2894.833333,K6,57.583056,27.238611,0,0,0,0,0,26,0,0,1,0,16,0,3,3,0,99,3,0,6,7,1,0,0,1,2,0,0,5,0,6,0,0,0,0,2,52,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,43,4,0,0,0,122,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,27,0,0,0,19,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0
2893.56,K22,59.441667,25,0,0,0,0,0,50,0,0,0,0,14,0,1,1,0,124,0,0,1,15,0,0,1,0,0,0,0,5,0,2,0,0,0,0,9,22,0,0,0,0,0,0,0,0,3,0,0,1,0,21,0,8,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37,1,0,0,0,85,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,3,0,0,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,14,0,0,0,4,2,0,0,0,0,0,0,0
2886.2,K49,57.808333,27.058333,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0
2858.743902,K4,59.466667,26.521944,0,0,0,0,0,62,0,0,0,0,9,0,0,2,0,64,0,0,0,572,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,45,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,20,0,0,0,0,2,0,0,0
2853.76,K31,58.273611,22.217222,0,0,0,0,0,62,0,0,0,0,7,0,1,1,0,26,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,15,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,58,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,39,0,0,0,0,0,0,0,0,0,17,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,27,0,0,0,0,0,0,0,0
2845.5,K47,58.330278,22.060556,0,0,0,0,0,93,0,0,0,0,6,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,41,0,1,0,0,0,0,0,0
2824,K34,57.738889,26.905,0,0,0,0,0,40,0,0,0,0,1,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,1,0,0,1,0,7,5,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,49,0,0,0,0,24,0,0,1,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4,3,0,0,0,0,0,0,0
2814.133333,K48,58.756667,24.460278,0,0,0,0,0,88,0,0,1,0,2,0,0,0,0,65,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,47,0,2,0,0,0,0,0,0
2797.9,K22,59.441667,25,0,0,0,0,0,57,0,0,5,0,11,0,0,0,0,121,0,0,0,2,0,1,0,0,0,0,0,25,0,1,0,0,0,0,10,37,0,0,0,0,0,0,0,0,0,0,0,1,0,20,1,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,34,45,1,0,1,0,84,0,0,0,0,0,2,0,0,0,9,1,0,0,0,2,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,6,0,0,0,0,0,0,0,0
2787.333333,K6,57.583056,27.238611,2,0,0,0,0,26,0,0,1,0,11,0,2,2,0,62,5,0,6,1,0,0,1,0,2,0,0,22,0,3,0,0,0,0,2,110,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,17,55,0,1,0,0,110,0,0,0,0,6,0,0,0,0,4,0,0,0,0,2,0,33,0,0,0,3,1,0,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,24,0,0,0,0,0,0,0
2780.4,K36,59.175833,24.429722,0,0,0,0,0,58,0,0,0,0,3,0,0,0,0,94,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,80,0,0,0,0,0,0,0,0
2750,K34,57.738889,26.905,0,0,0,0,0,57,0,0,1,0,5,0,1,1,0,91,0,0,0,1,0,0,1,0,0,0,0,7,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,58,1,0,0,0,29,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,1,0,0,0,0,0,0,0
2748.62069,K19,57.859444,27.175,0,0,0,0,0,33,0,0,0,0,5,0,0,0,0,129,0,0,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,42,0,0,0,0,31,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,10,0,0,0,0,0,0,0,0
2724.43,K34,57.738889,26.905,2,0,0,0,0,45,0,0,4,0,4,0,1,1,0,85,0,0,1,0,0,0,2,1,0,0,0,13,0,0,0,0,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,78,0,0,0,0,49,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,7,5,0,0,0,0,0,0,0
2715.666667,K6,57.583056,27.238611,2,0,0,0,0,23,0,0,1,0,18,0,7,4,0,83,3,0,10,1,0,0,0,0,1,0,0,8,0,2,0,0,0,0,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,50,2,0,0,0,183,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,28,0,0,0,12,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0
2702.24,K22,59.441667,25,0,0,0,0,0,55,0,0,3,0,21,0,1,0,0,113,0,0,0,9,0,0,1,0,0,0,0,3,0,3,0,0,0,0,8,20,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,10,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,44,0,0,0,0,88,0,0,0,0,0,1,0,0,0,7,0,1,0,1,1,0,0,5,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,8,0,0,0,0,0,0,0,0
2698.875,K34,57.738889,26.905,0,0,0,0,0,40,0,0,3,0,1,0,2,0,0,113,0,0,0,2,0,0,1,1,0,0,0,9,0,2,0,0,0,0,3,25,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,6,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,40,58,1,1,0,0,66,0,0,0,0,0,2,0,0,0,7,0,0,0,1,7,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,5,10,0,0,0,0,0,0,0
2695.369458,K19,57.859444,27.175,2,0,0,0,0,25,0,0,0,0,3,0,2,0,0,116,0,0,17,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,11,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,70,1,0,0,0,39,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,8,2,0,0,0,0,0,0,0
2673.32,K34,57.738889,26.905,0,0,0,0,0,28,0,0,2,0,0,0,2,0,0,132,0,0,0,0,0,0,1,1,0,0,0,6,0,1,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,61,0,3,0,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,1,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,4,0,0,0,0,0,0,0,0
2663.9,K32,57.676944,27.077222,2,0,0,0,0,62,0,2,2,0,9,0,2,1,0,96,0,0,0,0,0,0,0,0,5,0,0,6,0,2,0,0,0,0,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,49,1,1,0,0,65,0,0,0,0,0,0,0,0,0,4,0,2,0,0,8,0,0,8,0,0,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,6,0,0,0,2,1,0,0,0,0,0,0,0
2662.05,K47,58.330278,22.060556,4,1,0,0,0,70,0,0,0,0,2,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,44,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,0,0,0,0,21,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,53,0,0,0,0,0,0,0,0
2647.765,K34,57.738889,26.905,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,109,0,0,0,1,0,1,1,1,0,0,0,6,0,3,0,0,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,56,1,0,0,0,42,0,0,0,0,0,0,0,0,0,7,0,0,0,1,2,0,0,2,0,0,24,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,26,0,0,0,3,1,0,0,0,0,0,0,0
2627.7,K49,57.808333,27.058333,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
2622.21,K34,57.738889,26.905,0,0,0,0,0,46,0,0,3,0,1,0,0,1,0,124,0,0,1,4,0,0,1,0,0,0,0,8,0,0,0,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,45,0,0,0,0,42,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,4,0,0,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18,0,1,0,2,3,0,0,0,0,0,0,0
2608.166667,K6,57.583056,27.238611,0,0,0,0,0,25,0,0,1,0,18,0,2,2,0,84,1,0,0,7,0,0,1,3,2,0,0,3,0,2,0,0,0,0,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,60,2,0,0,0,190,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,19,0,0,0,5,3,0,0,0,0,0,80,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,20,0,0,0,0,0,0,0
